target_id	length	eff_length	est_counts	tpm
g2924.t1.cds1	2898	2657.84	6560	36.496
g2925.t1.cds1	1938	1697.84	3760	327.462
g2926.t1.cds1	1425	1184.84	3074	383.632
g2927.t1.cds1	870	629.91	2656	623.474
g2928.t1.cds1	357	139.004	1192	126.8
g2929.t1.cds1	2541	2300.84	10227	657.252
g2930.t1.cds1	2025	1784.84	9852.39	81.623
g2931.t1.cds1	1014	773.836	3906	746.367
g2932.t1.cds1	2523	2282.84	9443	611.652
g2933.t1.cds1	1548	1307.84	2797	316.234
g2934.t1.cds1	1089	848.836	2850	496.467
g2935.t1.cds1	1293	1052.84	2382	334.542
g2936.t1.cds1	573	334.493	5093	225.141
g2937.t1.cds1	2706	2465.84	7017	420.781
g2938.t1.cds1	1782	1541.84	5134	492.364
g2939.t1.cds1	2673	2432.84	6153	373.975
g2940.t1.cds1	6531	6290.84	10204	239.845
g2941.t1.cds1	3441	3200.84	12540	57.93
g2942.t1.cds1	3516	3275.84	2412	108.874
g2943.t1.cds1	2349	2108.84	9872	69.22
g2944.t1.cds1	3573	3332.84	7222	320.415
g2945.t1.cds1	1617	1376.84	4718	506.693
g2946.t1.cds1	633	393.488	4074	153.094
g2947.t1.cds1	1782	1541.84	4477	429.356
g2948.t1.cds1	1860	1619.84	13769	125.69
g2949.t1.cds1	1455	1214.84	5722	696.465
g2950.t1.cds1	237	59.495	1899	471.969
g2951.t1.cds1	735	495.02	24632.5	735.791
g2952.t1.cds1	765	524.969	3698	104.16
g2953.t1.cds1	2532	2291.84	15270	98.52
g2954.t1.cds1	852	611.91	4086	98.737
g2955.t1.cds1	1431	1190.84	6231	773.704
g2956.t1.cds1	1242	1001.84	2311	341.093
g2957.t1.cds1	1320	1079.84	3571	488.991
g2958.t1.cds1	1293	1052.84	11387	159.925
g2959.t1.cds1	1266	1025.84	3846	554.371
g2960.t1.cds1	2556	2315.84	10545	673.299
g2961.t1.cds1	735	495.02	24632.5	735.791
g2962.t1.cds1	1473	1232.84	1557	186.746
g2963.t1.cds1	798	557.969	4123	109.263
g2964.t1.cds1	1068	827.836	4645	82.968
g2965.t1.cds1	2613	2372.84	4416	275.189
g2966.t1.cds1	1905	1664.84	8640	767.381
g2967.t1.cds1	831	590.91	1610	402.878
g2968.t1.cds1	513	276.24	3175	169.952
g2969.t1.cds1	1116	875.836	3469	585.667
g2970.t1.cds1	1692	1451.84	2881	293.423
g2971.t1.cds1	1017	776.836	5942	113.103
g2972.t1.cds1	2691	2450.84	4421	266.732
g2973.t1.cds1	687	447.114	2257	746.418
g2974.t1.cds1	846	605.91	1455	355.078
g2975.t1.cds1	1956	1715.84	21329.1	183.808
g2976.t1.cds1	693	453.114	916.819	299.188
g2977.t1.cds1	1956	1715.84	11708.1	100.897
g2978.t1.cds1	888	647.91	28933	660.31
g2979.t1.cds1	2067	1826.84	82693	669.327
g2980.t1.cds1	2157	1916.84	16735.2	129.097
g2981.t1.cds1	846	605.91	3636	887.329
g2982.t1.cds1	3057	2816.84	10544	553.494
g2983.t1.cds1	1419	1178.84	6288	78.873
g2984.t1.cds1	849	608.91	1881	456.777
g2985.t1.cds1	2046	1805.84	2553	209.046
g2986.t1.cds1	1173	932.836	7117	112.813
g2987.t1.cds1	780	539.969	3187	872.735
g2988.t1.cds1	303	985.341	2336	350.554
g2989.t1.cds1	549	310.978	5610	266.748
g2990.t1.cds1	1587	1346.84	4336	47.604
g2991.t1.cds1	7662	7421.84	13126	261.511
g2992.t1.cds1	2712	2471.84	14442	863.926
g2993.t1.cds1	2337	2096.84	4954	34.935
g2994.t1.cds1	1011	770.836	4651	892.182
g2995.t1.cds1	2079	1838.84	9908	796.732
g2996.t1.cds1	489	253.438	774	451.583
g2997.t1.cds1	444	211.64	2199	153.637
g2998.t1.cds1	1500	1259.84	3283	385.324
g2999.t1.cds1	2523	2282.84	3208	207.792
g3000.t1.cds1	4293	4052.84	3663	133.643
g3001.t1.cds1	786	545.969	3201	866.936
g3002.t1.cds1	1788	1547.84	6202	592.483
g3003.t1.cds1	639	399.448	1480	547.861
g3004.t1.cds1	1716	1475.84	2193.73	219.794
g3005.t1.cds1	306	100.702	8050.46	1182.1
g3006.t1.cds1	1899	1658.84	1704.69	151.953
g3007.t1.cds1	981	740.91	2431.59	485.281
g3008.t1.cds1	3291	3050.84	5037.44	244.152
g3009.t1.cds1	1587	1346.84	2099	230.445
g3010.t1.cds1	744	504.02	2383	69.911
g3011.t1.cds1	285	86.826	270	459.815
g3012.t1.cds1	816	575.969	1338	34.35
g3013.t1.cds1	1413	1172.84	15881	200.221
g3014.t1.cds1	6957	6716.84	1964	43.236
g3015.t1.cds1	522	284.874	1135	589.131
g3016.t1.cds1	2730	2489.84	3207	190.457
g3017.t1.cds1	897	656.91	2882	64.872
g3018.t1.cds1	507	270.379	429	234.614
g3019.t1.cds1	1740	1499.84	2908	286.695
g3020.t1.cds1	1245	1004.84	1930	284.008
g3021.t1.cds1	1344	1103.84	2690	360.344
g3022.t1.cds1	1596	1355.84	1658	18.082
g3023.t1.cds1	312	104.792	1268	178.921
g3024.t1.cds1	1101	860.836	3176	545.543
g3025.t1.cds1	414	185.572	4939	393.546
g3026.t1.cds1	921	680.91	831	18.046
g3027.t1.cds1	1185	944.836	2542	397.821
g3028.t1.cds1	939	698.91	1328	280.961
g3029.t1.cds1	1137	896.836	2509	413.672
g3030.t1.cds1	2076	1835.84	3926	316.217
g3031.t1.cds1	939	698.91	2693	56.975
g3032.t1.cds1	1965	1724.84	7160	61.381
g3033.t1.cds1	492	256.309	598	344.989
g3034.t1.cds1	279	830.291	4472	796.417
g3035.t1.cds1	1800	1559.84	4736	448.954
g3036.t1.cds1	2967	2726.84	27711.8	150.271
g3037.t1.cds1	3600	3359.84	14854.2	653.734
g3038.t1.cds1	363	143.777	149	153.237
g3039.t1.cds1	786	545.969	2637.71	714.379
g3040.t1.cds1	1653	1412.84	5320	556.787
g3041.t1.cds1	1629	1388.84	6402	681.607
g3042.t1.cds1	267	759.213	2917	568.122
g3043.t1.cds1	1002	761.836	340.706	661.282
g3044.t1.cds1	1731	1490.84	2601.29	258.005
g3045.t1.cds1	801	560.969	4950	130.478
g3046.t1.cds1	1668	1427.84	3889	402.744
g3047.t1.cds1	2253	2012.84	10828	795.443
g3048.t1.cds1	753	513.02	1255	361.725
g3049.t1.cds1	822	581.969	1906	484.275
g3050.t1.cds1	1092	851.836	2754	478.054
g3051.t1.cds1	1083	842.836	2424	425.264
g3052.t1.cds1	429	198.476	1077	802.372
g3053.t1.cds1	1845	1604.84	2200	202.703
g3054.t1.cds1	2298	2057.84	73381	527.281
g3055.t1.cds1	501	264.758	797	445.122
g3056.t1.cds1	1818	1577.84	8058	755.152
g3057.t1.cds1	837	596.91	6673	165.303
g3058.t1.cds1	3501	3260.84	6980	316.516
g3059.t1.cds1	1398	1157.84	12850	164.106
g3060.t1.cds1	438	206.368	1264	905.676
g3061.t1.cds1	1218	977.836	2012	30.425
g3062.t1.cds1	810	569.969	11774	305.451
g3063.t1.cds1	342	127.481	1406	163.083
g3064.t1.cds1	1368	1127.84	17030	223.274
g3065.t1.cds1	522	284.874	2690	139.627
g3066.t1.cds1	597	358.046	1	0.0412982
g3067.t1.cds1	783	542.969	0	0
g3068.t1.cds1	783	542.969	218.957	0.0596284
g3069.t1.cds1	783	542.969	218.957	0.0596284
g3070.t1.cds1	1233	992.836	662.086	0.0986066
g3071.t1.cds1	789	548.969	3280	883.477
g3072.t1.cds1	1719	1478.84	1062	106.188
g3073.t1.cds1	2346	2105.84	4967	34.877
g3074.t1.cds1	2187	1946.84	423	321.277
g3075.t1.cds1	1620	1379.84	5911	633.436
g3076.t1.cds1	1467	1226.84	1629	196.338
g3077.t1.cds1	1788	1547.84	674	643.879
g3078.t1.cds1	2241	2000.84	2013	148.765
g3079.t1.cds1	1197	956.836	2495	385.569
g3080.t1.cds1	1914	1673.84	1828	161.485
g3081.t1.cds1	1395	1154.84	2734	350.064
g3082.t1.cds1	5307	5066.84	3310.16	966.009
g3083.t1.cds1	594	355.081	1510	628.808
g3084.t1.cds1	3039	2798.84	814	430.047
g3085.t1.cds1	480	244.946	299	180.497
g3086.t1.cds1	1740	1499.84	2811	277.132
g3087.t1.cds1	1248	1007.84	272	399.069
g3088.t1.cds1	873	632.91	0	0
g3089.t1.cds1	312	104.792	545.911	770.306
g3090.t1.cds1	873	632.91	1088.5	254.305
g3091.t1.cds1	312	104.792	545.911	770.306
g3092.t1.cds1	873	632.91	1088.5	254.305
g3093.t1.cds1	2640	2399.84	2015.18	124.166
g3094.t1.cds1	342	127.481	819	949.963
g3095.t1.cds1	1293	1052.84	1664	233.702
g3096.t1.cds1	894	653.91	934	211.202
g3097.t1.cds1	444	211.64	3331	232.727
g3098.t1.cds1	2874	2633.84	1708	958.889
g3099.t1.cds1	2289	2048.84	3260	235.277
g3100.t1.cds1	861	620.91	580	138.124
g3101.t1.cds1	1662	1421.84	1068	111.068
g3102.t1.cds1	2286	2045.84	1637	118.317
g3103.t1.cds1	2103	1862.84	4081	323.937
g3104.t1.cds1	375	153.402	417	401.951
g3105.t1.cds1	4473	4232.84	2821	985.464
g3106.t1.cds1	1734	1493.84	1080	106.903
g3107.t1.cds1	2487	2246.84	1527	100.493
g3108.t1.cds1	894	653.91	2403	543.381
g3109.t1.cds1	1782	1541.84	2256	216.356
g3110.t1.cds1	3705	3464.84	3186	135.967
g3111.t1.cds1	2928	2687.84	3300	181.543
g3112.t1.cds1	1212	971.836	901	137.088
g3113.t1.cds1	1890	1649.84	2914	261.167
g3114.t1.cds1	2670	2429.84	1554	945.678
g3115.t1.cds1	2637	2396.84	1584	977.205
g3116.t1.cds1	1101	860.836	2222	381.674
g3117.t1.cds1	1203	962.836	2391	367.195
g3118.t1.cds1	1002	761.836	1576	305.889
g3119.t1.cds1	1002	761.836	1491.29	289.447
g3120.t1.cds1	237	59.495	354	879.816
g3121.t1.cds1	3246	3005.84	4507.85	221.755
g3122.t1.cds1	2283	2042.84	1210.15	875.939
g3123.t1.cds1	1005	764.836	2521	487.387
g3124.t1.cds1	1752	1511.84	19573	191.435
g3125.t1.cds1	432	201.125	3183	234.013
g3126.t1.cds1	576	337.426	9641	422.486
g3127.t1.cds1	273	793.304	110.054	0.205134
g3128.t1.cds1	255	688.746	612.527	131.503
g3129.t1.cds1	1929	1688.84	4598.6	402.631
g3130.t1.cds1	1290	1049.84	2852.41	401.753
g3131.t1.cds1	1749	1508.84	856.109	838.988
g3132.t1.cds1	2205	1964.84	24677.2	185.711
g3133.t1.cds1	1962	1721.84	5727.47	491.858
g3134.t1.cds1	1839	1598.84	5371.34	496.761
g3135.t1.cds1	1962	1721.84	577.268	495.741
g3136.t1.cds1	3063	2822.84	189.179	0.990962
g3137.t1.cds1	366	146.057	1351.95	136.87
g3138.t1.cds1	2031	1790.84	3732.39	308.177
g3139.t1.cds1	966	725.91	3339.28	680.203
g3140.t1.cds1	2601	2360.84	4827.01	30.233
g3141.t1.cds1	1779	1538.84	9672.41	929.419
g3142.t1.cds1	1533	1292.84	10086.7	115.365
g3143.t1.cds1	1770	1529.84	496.377	0.479773
g3144.t1.cds1	957	716.91	5030	103.746
g3145.t1.cds1	321	111.663	43531	5764.44
g3146.t1.cds1	804	563.969	12144	318.402
g3147.t1.cds1	903	662.91	4291	957.134
g3148.t1.cds1	783	542.969	5009	136.41
g3149.t1.cds1	372	150.867	19399	1901.31
g3150.t1.cds1	3411	3170.84	13249	617.843
g3151.t1.cds1	1746	1505.84	7950	780.654
g3152.t1.cds1	543	305.133	1856	899.409
g3153.t1.cds1	1998	1757.84	3556	299.125
g3154.t1.cds1	2529	2288.84	4849	313.261
g3155.t1.cds1	891	650.91	6302	143.162
g3156.t1.cds1	2403	2162.84	10074	688.727
g3157.t1.cds1	1461	1220.84	7091	858.854
g3158.t1.cds1	2319	2078.84	9814	698.063
g3159.t1.cds1	2625	2384.84	4892	303.317
g3160.t1.cds1	1239	998.836	3784	560.178
g3161.t1.cds1	1443	1202.84	4501	553.314
g3162.t1.cds1	705	465.069	3474	110.454
g3163.t1.cds1	1371	1130.84	2812	367.692
g3164.t1.cds1	489	253.438	1659	967.928
g3165.t1.cds1	1614	1373.84	4093	44.053
g3166.t1.cds1	2586	2345.84	5655	356.454
g3167.t1.cds1	231	56.386	375	983.397
g3168.t1.cds1	2601	2360.84	4298	269.197
g3169.t1.cds1	261	72.483	800	163.201
g3170.t1.cds1	234	579.894	883	225.155
g3171.t1.cds1	699	459.069	3711	119.531
g3172.t1.cds1	1212	971.836	3044	463.149
g3173.t1.cds1	3486	3245.84	6335	288.595
g3174.t1.cds1	1407	1166.84	1819.33	230.552
g3175.t1.cds1	1476	1235.84	5858.67	700.983
g3176.t1.cds1	354	136.791	0	0
g3177.t1.cds1	2355	2114.84	4855	339.455
g3178.t1.cds1	1266	1025.84	5454	786.151
g3179.t1.cds1	1533	1292.84	4934	564.319
g3180.t1.cds1	3000	2759.84	3219	172.467
g3181.t1.cds1	258	705.532	553	115.898
g3182.t1.cds1	6633	6392.84	5548	128.325
g3183.t1.cds1	1665	1424.84	2018	209.423
g3184.t1.cds1	1848	1607.84	1965	180.713
g3185.t1.cds1	1137	896.836	629	103.707
g3186.t1.cds1	2889	2648.84	2368	132.189
g3187.t1.cds1	981	740.91	731	145.888
g3188.t1.cds1	2370	2129.84	6916	480.151
g3189.t1.cds1	3264	3023.84	7419	362.791
g3190.t1.cds1	1383	1142.84	6540	84.618
g3191.t1.cds1	639	399.448	700	259.123
g3192.t1.cds1	624	384.567	819	314.906
g3193.t1.cds1	756	515.969	4550	130.394
g3194.t1.cds1	2442	2201.84	2791	187.432
g3195.t1.cds1	1014	773.836	2312	441.782
g3196.t1.cds1	2430	2189.84	4510	304.533
g3197.t1.cds1	1509	1268.84	1682	196.015
g3198.t1.cds1	2280	2039.84	3427	248.421
g3199.t1.cds1	1518	1277.84	2016	233.284
g3200.t1.cds1	2082	1841.84	3776	303.145
g3201.t1.cds1	1011	770.836	1512	290.041
g3202.t1.cds1	438	206.368	1574	112.78
g3203.t1.cds1	1026	785.836	824	155.047
g3204.t1.cds1	948	707.91	414	864.751
g3205.t1.cds1	1188	947.836	3109	485.017
g3206.t1.cds1	993	752.836	7323	143.833
g3207.t1.cds1	1563	1322.84	4772	533.413
g3208.t1.cds1	1233	992.836	5092	758.368
g3209.t1.cds1	405	177.793	1130	939.793
g3210.t1.cds1	4533	4292.84	7350	25.317
g3211.t1.cds1	3024	2783.84	17043	905.256
g3212.t1.cds1	489	253.438	2967	173.107
g3213.t1.cds1	2277	2036.84	10582	768.211
g3214.t1.cds1	2610	2369.84	10278	641.297
g3215.t1.cds1	1311	1070.84	3448	476.117
g3216.t1.cds1	2349	2108.84	5116	358.721
g3217.t1.cds1	1392	1151.84	2493	320.037
g3218.t1.cds1	8901	8660.84	11374	194.188
g3219.t1.cds1	285	86.826	26379	4492.39
g3220.t1.cds1	1110	869.836	8744.14	148.645
g3221.t1.cds1	2187	1946.84	4488	340.873
g3222.t1.cds1	2055	1814.84	3474.3	283.073
g3223.t1.cds1	1695	1454.84	4329.01	439.991
g3224.t1.cds1	456	222.732	2385	158.334
g3225.t1.cds1	2466	2225.84	4204	279.279
g3226.t1.cds1	912	671.91	1887	415.269
g3227.t1.cds1	315	106.98	5900	815.488
g3228.t1.cds1	342	127.481	10445	1211.52
g3229.t1.cds1	606	366.792	4248	171.251
g3230.t1.cds1	933	692.91	3646	778.052
g3231.t1.cds1	1137	896.836	6691	110.318
g3232.t1.cds1	1098	857.836	2933	505.565
g3233.t1.cds1	348	132.018	3548	397.391
g3234.t1.cds1	507	270.379	8495	464.58
g3235.t1.cds1	2844	2603.84	9149	519.552
g3236.t1.cds1	2622	2381.84	10295	639.122
g3237.t1.cds1	810	569.969	2085	540.909
g3238.t1.cds1	1266	1025.84	1630	234.952
g3239.t1.cds1	2286	2045.84	3511	253.763
g3240.t1.cds1	1677	1436.84	9974	102.643
g3241.t1.cds1	1833	1592.84	8782	815.251
g3242.t1.cds1	2145	1904.84	4392	340.937
g3243.t1.cds1	3153	2912.84	7880	400.018
g3244.t1.cds1	996	755.836	10937	213.963
g3245.t1.cds1	11505	11264.8	4774.06	626.659
g3246.t1.cds1	1638	1397.84	14923	157.859
g3247.t1.cds1	2004	1763.84	10937	916.873
g3248.t1.cds1	1428	1187.84	5867	730.346
g3249.t1.cds1	990	749.836	3735	736.535
g3250.t1.cds1	1530	1289.84	3808	436.547
g3251.t1.cds1	2016	1775.84	2486	206.999
g3252.t1.cds1	990	749.836	17839	351.782
g3253.t1.cds1	1131	890.836	3070	509.577
g3254.t1.cds1	417	188.123	2847	223.777
g3255.t1.cds1	2037	1796.84	7667	630.937
g3256.t1.cds1	4530	4289.84	18923	652.256
g3257.t1.cds1	429	198.476	4445	331.155
g3258.t1.cds1	1725	1484.84	3717	370.155
g3259.t1.cds1	1431	1190.84	8065	100.143
g3260.t1.cds1	1185	944.836	6083	951.986
g3261.t1.cds1	822	581.969	3318	843.035
g3262.t1.cds1	2016	1775.84	3751	31.233
g3263.t1.cds1	1218	977.836	5277	797.976
g3264.t1.cds1	3648	3407.84	7752	33.636
g3265.t1.cds1	1242	1001.84	21158	312.282
g3266.t1.cds1	3345	3104.84	25676	122.281
g3267.t1.cds1	531	293.465	71572	3606.25
g3268.t1.cds1	756	515.969	4310	123.516
g3269.t1.cds1	2598	2357.84	9309	583.792
g3270.t1.cds1	771	530.969	2364	658.336
g3271.t1.cds1	1797	1556.84	7399	702.747
g3272.t1.cds1	2697	2456.84	11564	695.987
g3273.t1.cds1	1221	980.836	5038	759.505
g3274.t1.cds1	372	150.867	8187	802.414
g3275.t1.cds1	1827	1586.84	7995	744.999
g3276.t1.cds1	381	158.017	109	101.998
g3277.t1.cds1	729	489.02	7868	237.907
g3278.t1.cds1	1221	980.836	11725	176.761
g3279.t1.cds1	1245	1004.84	10860	159.81
g3280.t1.cds1	501	264.758	147247	8223.69
g3281.t1.cds1	270	775.059	27584	5262.5
g3282.t1.cds1	477	242.193	18422	1124.72
g3283.t1.cds1	417	188.123	1439	113.107
g3284.t1.cds1	900	659.91	4607	103.229
g3285.t1.cds1	4773	4532.84	12878	420.095
g3286.t1.cds1	3900	3659.84	17575	710.073
g3287.t1.cds1	1011	770.836	3880	744.284
g3288.t1.cds1	933	692.91	687	146.605
g3289.t1.cds1	591	352.117	6578	276.234
g3290.t1.cds1	549	310.978	4817	229.042
g3291.t1.cds1	582	343.222	2609	112.401
g3292.t1.cds1	924	683.91	5701	123.26
g3293.t1.cds1	828	587.91	9001	226.386
g3294.t1.cds1	1635	1394.84	3897	41.312
g3295.t1.cds1	1761	1520.84	10800	105.005
g3296.t1.cds1	615	375.68	8353	328.771
g3297.t1.cds1	1380	1139.84	5709	740.605
g3298.t1.cds1	546	308.072	12216	586.335
g3299.t1.cds1	2709	2468.84	18605	111.431
g3300.t1.cds1	1140	899.836	4417	725.827
g3301.t1.cds1	1806	1565.84	8858	836.486
g3302.t1.cds1	2844	2603.84	9788	555.839
g3303.t1.cds1	2154	1913.84	3283	25.365
g3304.t1.cds1	843	602.91	12238	300.142
g3305.t1.cds1	576	337.426	5325	233.351
g3306.t1.cds1	2193	1952.84	9355	708.349
g3307.t1.cds1	525	287.787	5116	262.862
g3308.t1.cds1	375	153.402	2113	203.674
g3309.t1.cds1	552	313.947	3209	151.141
g3310.t1.cds1	2469	2228.84	11749	779.456
g3311.t1.cds1	1575	1334.84	5197	575.697
g3312.t1.cds1	1344	1103.84	3721	498.453
g3313.t1.cds1	1995	1754.84	4673	393.757
g3314.t1.cds1	2946	2705.84	12050	658.498
g3315.t1.cds1	219	50.366	4423	1298.52
g3316.t1.cds1	2745	2504.84	8612	508.386
g3317.t1.cds1	531	293.465	2251	113.42
g3318.t1.cds1	873	632.91	3783	883.819
g3319.t1.cds1	1938	1697.84	9030	786.432
g3320.t1.cds1	933	692.91	7577	161.692
g3321.t1.cds1	4068	3827.84	20774	802.483
g3322.t1.cds1	2904	2663.84	9011	500.189
g3323.t1.cds1	2406	2165.84	10890	743.484
g3324.t1.cds1	2163	1922.84	9772	751.468
g3325.t1.cds1	390	165.228	3759	336.401
g3326.t1.cds1	1935	1694.84	6690	58.367
g3327.t1.cds1	753	513.02	8506	245.166
g3328.t1.cds1	1410	1169.84	3466	438.099
g3329.t1.cds1	264	743.216	4785	951.998
g3330.t1.cds1	1113	872.836	9132.6	154.714
g3331.t1.cds1	777	536.969	5531.81	152.331
g3332.t1.cds1	1113	872.836	9132.6	154.714
g3333.t1.cds1	360	141.332	930	97.3
g3334.t1.cds1	864	623.91	2224	527.086
g3335.t1.cds1	1113	872.836	2253	381.678
g3336.t1.cds1	1254	1013.84	3529	514.699
g3337.t1.cds1	1824	1583.84	11664.8	108.902
g3338.t1.cds1	492	256.309	4782.04	275.879
g3339.t1.cds1	1113	872.836	24362.4	412.721
g3340.t1.cds1	3468	3227.84	4030	184.613
g3341.t1.cds1	1092	851.836	3363	583.767
g3342.t1.cds1	819	578.969	2338	597.116
g3343.t1.cds1	2079	1838.84	13393	107.697
g3344.t1.cds1	1911	1670.84	8192	724.979
g3345.t1.cds1	312	104.792	8479	1196.43
g3346.t1.cds1	969	728.91	5733	116.299
g3347.t1.cds1	1254	1013.84	20129	293.578
g3348.t1.cds1	498	261.838	21336	1204.9
g3349.t1.cds1	1017	776.836	2219	422.374
g3350.t1.cds1	2217	1976.84	11294	844.785
g3351.t1.cds1	978	737.91	4470	895.722
g3352.t1.cds1	843	602.91	5368	131.652
g3353.t1.cds1	597	358.046	2916	120.425
g3354.t1.cds1	1698	1457.84	8558	868.026
g3355.t1.cds1	210	464.201	3114	991.932
g3356.t1.cds1	981	740.91	2612	521.287
g3357.t1.cds1	1095	854.836	7086	122.571
g3358.t1.cds1	822	581.969	5682	144.368
g3359.t1.cds1	810	569.969	4692	121.724
g3360.t1.cds1	402	175.241	960	810.037
g3361.t1.cds1	1596	1355.84	2021	220.408
g3362.t1.cds1	1500	1259.84	5597	656.917
g3363.t1.cds1	2889	2648.84	4541	253.493
g3364.t1.cds1	366	146.057	3187	322.648
g3365.t1.cds1	3168	2927.84	7883	39.812
g3366.t1.cds1	1317	1076.84	3935	540.336
g3367.t1.cds1	4095	3854.84	13619	522.406
g3368.t1.cds1	2286	2045.84	5715	413.061
g3369.t1.cds1	1074	833.836	5119	907.765
g3370.t1.cds1	1500	1259.84	9899	116.184
g3371.t1.cds1	1032	791.836	7685	143.509
g3372.t1.cds1	2568	2327.84	4614	293.085
g3373.t1.cds1	1860	1619.84	4287	391.338
g3374.t1.cds1	1002	761.836	1923	373.239
g3375.t1.cds1	810	569.969	3371	874.534
g3376.t1.cds1	1458	1217.84	12829	155.766
g3377.t1.cds1	1335	1094.84	6429	868.287
g3378.t1.cds1	324	113.964	1573	204.094
g3379.t1.cds1	654	414.284	26492	945.552
g3380.t1.cds1	426	195.844	8354	630.743
g3381.t1.cds1	2031	1790.84	2329	192.302
g3382.t1.cds1	1989	1748.84	3438	290.687
g3383.t1.cds1	1158	917.836	6054	975.318
g3384.t1.cds1	1770	1529.84	5054.84	488.576
g3385.t1.cds1	1575	1334.84	6623.16	733.679
g3386.t1.cds1	558	319.819	6539	302.326
g3387.t1.cds1	729	489.02	8434	255.021
g3388.t1.cds1	1422	1181.84	3984	498.461
g3389.t1.cds1	477	242.193	4177	255.019
g3390.t1.cds1	789	548.969	3148	847.923
g3391.t1.cds1	1800	1559.84	4054	384.303
g3392.t1.cds1	2604	2363.84	14666	91.741
g3393.t1.cds1	1146	905.836	2841	463.757
g3394.t1.cds1	1968	1727.84	11584	991.346
g3395.t1.cds1	3732	3491.84	13242	560.749
g3396.t1.cds1	855	614.91	2663	640.366
g3397.t1.cds1	942	701.91	5208	109.713
g3398.t1.cds1	1335	1094.84	10987	148.388
g3399.t1.cds1	1338	1097.84	978	131.726
g3400.t1.cds1	1779	1538.84	3396	326.321
g3401.t1.cds1	654	414.284	3370	120.282
g3402.t1.cds1	768	527.969	2949	825.916
g3403.t1.cds1	837	596.91	2230	552.414
g3404.t1.cds1	4692	4451.84	10441	346.794
g3405.t1.cds1	4311	4070.84	7487	271.953
g3406.t1.cds1	1098	857.836	3314	571.238
g3407.t1.cds1	9114	8873.84	11644	194.026
g3408.t1.cds1	3231	2990.84	6715	331.988
g3409.t1.cds1	2499	2258.84	7357	481.598
g3410.t1.cds1	234	579.894	2410	614.522
g3411.t1.cds1	2448	2207.84	4379	293.276
g3412.t1.cds1	1863	1622.84	4437	404.281
g3413.t1.cds1	2076	1835.84	4336	34.924
g3414.t1.cds1	1536	1295.84	2716	309.919
g3415.t1.cds1	732	492.02	1332	400.304
g3416.t1.cds1	3624	3383.84	5954	260.177
g3417.t1.cds1	1695	1454.84	12614	128.206
g3418.t1.cds1	1812	1571.84	5157	485.131
g3419.t1.cds1	1473	1232.84	6336	759.939
g3420.t1.cds1	621	381.567	2463	954.471
g3421.t1.cds1	1059	818.836	5693	102.805
g3422.t1.cds1	1401	1160.84	3570	454.743
g3423.t1.cds1	693	453.114	6143	200.466
g3424.t1.cds1	1092	851.836	2525	438.303
g3425.t1.cds1	390	165.228	51742.9	4630.59
g3426.t1.cds1	390	165.228	105.297	0.942325
g3427.t1.cds1	1080	839.836	5174	910.963
g3428.t1.cds1	1527	1286.84	88453	1016.39
g3429.t1.cds1	2358	2117.84	2336	163.098
g3430.t1.cds1	2808	2567.84	5613	323.219
g3431.t1.cds1	945	704.91	7350	154.178
g3432.t1.cds1	438	206.368	552	395.517
g3433.t1.cds1	549	310.978	907	431.267
g3434.t1.cds1	669	429.158	1529	526.817
g3435.t1.cds1	312	104.792	1736	244.958
g3436.t1.cds1	3768	3527.84	5180	217.115
g3437.t1.cds1	966	725.91	5164	105.19
g3438.t1.cds1	1938	1697.84	12485	108.733
g3439.t1.cds1	1008	767.836	5999	115.526
g3440.t1.cds1	939	698.91	2243	474.545
g3441.t1.cds1	1278	1037.84	3091	440.392
g3442.t1.cds1	579	340.324	3635	157.936
g3443.t1.cds1	1719	1478.84	7348.11	734.724
g3444.t1.cds1	2754	2513.84	6951.02	408.866
g3445.t1.cds1	2043	1802.84	3102.5	254.463
g3446.t1.cds1	3672	3431.84	17605.8	758.575
g3447.t1.cds1	582	343.222	229.36	988.126
g3448.t1.cds1	1065	824.836	3891	69.753
g3449.t1.cds1	777	536.969	4258	117.253
g3450.t1.cds1	1935	1694.84	12291	107.233
g3451.t1.cds1	888	647.91	1461	33.343
g3452.t1.cds1	2757	2516.84	6788	398.801
g3453.t1.cds1	2775	2534.84	24875	145.105
g3454.t1.cds1	891	650.91	4923	111.835
g3455.t1.cds1	408	180.34	2320	190.224
g3456.t1.cds1	2511	2270.84	7374	48.016
g3457.t1.cds1	663	423.2	5322	185.951
g3458.t1.cds1	1944	1703.84	3737	324.313
g3459.t1.cds1	2712	2471.84	1003	599.999
g3460.t1.cds1	516	279.045	14219.5	753.494
g3461.t1.cds1	852	611.91	1487	359.329
g3462.t1.cds1	1134	893.836	16044	265.414
g3463.t1.cds1	2478	2237.84	19696	130.142
g3464.t1.cds1	2829	2588.84	4190	23.932
g3465.t1.cds1	408	180.34	4586	376.02
g3466.t1.cds1	3264	3023.84	5233	255.895
g3467.t1.cds1	570	331.527	2673	119.22
g3468.t1.cds1	825	584.969	2772	700.696
g3469.t1.cds1	1239	998.836	7290	107.92
g3470.t1.cds1	3012	2771.84	2849	151.983
g3471.t1.cds1	1500	1259.84	1481	173.824
g3472.t1.cds1	402	175.241	657	554.369
g3473.t1.cds1	1071	830.836	5875	104.559
g3474.t1.cds1	1434	1193.84	2448	303.205
